side,state,name,sourceSheet,sourceRowNumber,siteID,targetRowNumber,reason
Spreadsheet 2 not spreadsheet 1,Arizona,Prescott,,,jr_prescott,1119,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Red Rock Ranger District,,,jr_red_rock_district,1154,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Rio Vista Recreation Center,,,jr_rio_vista_recreation,1183,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Riordan Mansion State Historic Park,,,jr_riordan_mansion_state_historic_park,1184,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Sabino Canyon,,,jr_sabino_canyon,1211,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Saguaro National Park - Saguaro National Park—Red Hills Visitor Center,,,jr_saguaro_national_park(3),1218,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Saguaro National Park - Saguaro National Park—Rincon Mountain Visitor Center,,,jr_saguaro_national_park(2),1217,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Tombstone Courthouse State Historic Park,,,jr_tombstone_courthouse_state_historic_park,1390,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Tubac Presidio State Historic Park,,,jr_tubac_presidio_state_historic_park,1400,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arizona,Tumacácori National Historical Park,,,jr_tumac_cori_national_historical_park,1402,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arkansas,Arkansas Post National Memorial,,,jr_arkansas_post_national_memorial,71,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arkansas,Hot springs,,,jr_hot_springs,689,no-confident-match
Spreadsheet 2 not spreadsheet 1,Arkansas,Pine bluff site office,,,jr_pine_bluff_site_office,1084,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,(Coming soon 2022-2023) Port Chicago Naval Magazine National Memorial,,,jr_port_chicago_naval_magazine_national_memorial,334,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,**Call ahead Black Butte Lake,,,jr_call_ahead_black_butte_lake,209,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,**COMING SOON** San Luis National Wildlife Refuge,,,jr_coming_soon_san_luis_national_wildlife_refuge,337,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,**comming soon 2028?**Bill Williams River National Wildlife Refuge Visitors Center,,,jr_comming_soon_2028_bill_williams_river_national_wildlife_refuge_visitors,338,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,**comming soon 2028?**Havasu National Wildlife Refuge Admin Building And Visitor,,,jr_comming_soon_2028_havasu_national_wildlife_refuge_admin_and,339,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Ancient Bristlecone Pine Forest,,,jr_ancient_bristlecone_pine_forest,44,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Anderson Marsh State Historic Park,,,jr_anderson_marsh_state_historic_park,45,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Antelope Valley California Poppy Reserve State Natural Reserve,,,jr_antelope_valley_california_poppy_reserve_state_natural_reserve,50,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Arcata Marsh,,,jr_arcata_marsh,68,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Ash Meadows National Wildlife Refuge,,,jr_ash_meadows_national_wildlife_refuge,75,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Auburn State Recreation Area,,,jr_auburn_state_recreation_area,78,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Barstow Field Office (El Mirage OHVA),,,jr_barstow_field_office,94,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Basin and Range National Monument,,,jr_basin_and_range_national_monument,95,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Beach Buddys,,,jr_beach_buddys,106,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,BLM King Range Office & Fire Station redwood edventure quests),,,jr_blm_king_range_office_fire_redwood_edventure_quests,165,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Bodie State Historic Park,,,jr_bodie_state_historic_park,169,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Bothe Napa Valley State Park,,,jr_bothe_napa_valley_state_park,183,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,"Bureau of Land Management, Ely District Office",,,jr_bureau_of_land_management_ely_district_office,195,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Carnegie State Vehicular Recreation Area,,,jr_carnegie_state_vehicular_recreation_area,255,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Carpinteria State Beach,,,jr_carpinteria_state_beach,257,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Channel Islands - Channel Islands—Island Packers Cruises,,,jr_channel_islands(2),290,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Channel Islands - Channel Islands—The Robert J. Lagomarsino Visitor Center at Channel Islands National Park,,,jr_channel_islands,284,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Clear Lake State Park,,,jr_clear_lake_state_park,324,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Colorado River State Historic Park,,,jr_colorado_river_state_historic_park,333,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Crystal Cove,,,jr_crystal_cove,355,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Don Edwards San Francisco Bay National Wildlife Refuge,,,jr_don_edwards_san_francisco_bay_national_wildlife_refuge,415,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Dufer Point,,,jr_dufer_point,421,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,El Capitán State Beach,,,jr_el_capit_n_state_beach,433,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Emerald Bay,,,jr_emerald_bay,445,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Empire Mine State Historic Park,,,jr_empire_mine_state_historic_park,446,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Folsom Lake State Recreation Area,,,jr_folsom_lake_state_recreation_area,482,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Folsom Powerhouse State Historic Park,,,jr_folsom_powerhouse_state_historic_park,483,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Fort Humboldt,,,jr_fort_humboldt,503,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Fort Ord National Monument - Badger Hills Trailhead,,,jr_fort_ord_national_monument_badger_hills_trailhead,521,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Great Basin,,,jr_great_basin,621,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Hollister Hills State Vehicular Recreation Area,,,jr_hollister_hills_state_vehicular_recreation_area,680,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Hungry Valley State Vehicular Recreation Area North Kiosk &,,,jr_hungry_valley_state_vehicular_recreation_area_north_kiosk,698,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Indian Grinding Rock State Historic Park,,,jr_indian_grinding_rock_state_historic_park,705,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Inyo NF Eastern Sierra,,,jr_inyo_nf_eastern_sierra,710,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Jedediah Smith Redwoods State Park (Redwood edventure quest),,,jr_jedediah_smith_redwoods_state_park,733,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Joshua Tree - Joshua Tree—Black Rock Nature Center,,,jr_joshua_tree(4),754,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Joshua Tree - Joshua Tree—Cottonwood Visitor Center,,,jr_joshua_tree(3),753,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Joshua Tree - Joshua Tree—Joshua Tree Visitor Center,,,jr_joshua_tree(2),752,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Joshua Tree - Joshua Tree—Oasis Visitor Center,,,jr_joshua_tree,751,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,King Range National Conservation Area,,,jr_king_range_national_conservation_area,771,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lake Mead NRA,,,jr_lake_mead_nra,796,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lake Oroville,,,jr_lake_oroville,799,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lake Perris State Recreation Area,,,jr_lake_perris_state_recreation_area,800,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lassen Volcanic - Lassen Volcanic—Kohm Yah-mah-nee Visitor Center,,,jr_lassen_volcanic,818,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lassen Volcanic - Lassen Volcanic—Loomis Museum,,,jr_lassen_volcanic(2),819,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Lava Beds,,,jr_lava_beds,824,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Los Encinos State Historic Park,,,jr_los_encinos_state_historic_park,851,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Los Padres NF--Wheeler Gorge,,,jr_los_padres_nf_wheeler_gorge,853,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Malakoff Diggins State Historic Park,,,jr_malakoff_diggins_state_historic_park,870,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mammoth Junior Ranger,,,jr_mammoth_junior,872,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mammoth Lakes,,,jr_mammoth_lakes,874,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Marshall Gold Discovery State Historic Park,,,jr_marshall_gold_discovery_state_historic_park,883,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,McArthur-Burney Falls Interpretive Association,,,jr_mcarthur_burney_falls_interpretive_association,892,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Moapa Valley National Wildlife Refuge 3 of 4 for special patch,,,jr_moapa_valley_national_wildlife_refuge_3_of_4_for_special_patch,926,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mojave National Preserve - Mojave National Preserve—Hole-in-the-Wall Information Center,,,jr_mojave_national_preserve(3),932,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mojave National Preserve - Mojave National Preserve—Kelso Depot Visitor Center,,,jr_mojave_national_preserve(2),931,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mojave National Preserve - Mojave National Preserve—Mojave Desert Barstow Information Center (Headquarters),,,jr_mojave_national_preserve(4),933,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mono Basin Scenic Area,,,jr_mono_basin_scenic_area,934,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Mt. Tamalpais State Park,,,jr_mt_tamalpais_state_park,959,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Muir Woods,,,jr_muir_woods,961,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Natural Bridges,,,jr_natural_bridges(2),975,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Old Las Vegas Mormon Fort State Historic Park,,,jr_old_las_vegas_mormon_fort_state_historic_park,1019,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Olompali Visitors Center,,,jr_olompali_visitors,1022,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pahranagat National Wildlife Refuge 4 of 4 for special patch,,,jr_pahranagat_national_wildlife_refuge_4_of_4_for_special_patch,1044,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Park Office,,,jr_park_office,1052,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Petaluma Adobe State Historic Park,,,jr_petaluma_adobe_state_historic_park,1064,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pinnacles - Pinnacles—Bear Gulch Nature Center,,,jr_pinnacles(2),1089,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pinnacles - Pinnacles—East Ranger Station,,,jr_pinnacles(4),1091,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pinnacles - Pinnacles—Pinnacles Visitor Center,,,jr_pinnacles(3),1090,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pinnacles - Pinnacles—West Pinnacles Visitor Contact Station,,,jr_pinnacles,1088,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Pinnacles--East Entrance Station,,,jr_pinnacles_east_entrance,1092,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Point Reyes - Point Reyes—Bear Valley Visitor Center,,,jr_point_reyes,1103,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Point Reyes - Point Reyes—Lighthouse Visitor Center,,,jr_point_reyes(2),1104,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Prairie City State Vehicle Recreation Area (SVRA),,,jr_prairie_city_state_vehicle_recreation_area,1117,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Prairie Creek,,,jr_prairie_creek,1118,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Presidio,,,jr_presidio,1123,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Red Rock Canyon,,,jr_red_rock_canyon,1153,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwood adventure Quest,,,jr_redwood_adventure_quest,1158,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwood National and State Parks,,,jr_redwood_national_and_state_parks,1159,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwoods - Redwoods—Crescent City Information Center,,,jr_redwoods(4),1163,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwoods - Redwoods—Hiouchi Visitor Center,,,jr_redwoods,1160,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwoods - Redwoods—Prairie Creek Visitor Center,,,jr_redwoods(2),1161,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Redwoods - Redwoods—Thomas H. Kuchel Visitor Center,,,jr_redwoods(3),1162,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Romero Overlook,,,jr_romero_overlook,1201,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Rosie the Riveter National Historical Park,,,jr_rosie_the_riveter_national_historical_park,1203,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sacramento NWR Temporary office during construction,,,jr_sacramento_nwr_temporary_office_during_construction,1213,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,San Francisco Maritime National Historical Park--Hyde street pier- fee booth,,,jr_san_francisco_maritime_national_historical_park_hyde_street_pier_fee_booth,1241,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Santa Monica Mountains - Santa Monica Mountains—Anthony C. Beilenson Interagency Visitor Center,,,jr_santa_monica_mountains,1252,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Santa Monica Mountains - Santa Monica Mountains—Satwiwa Native American Indian Culture Center,,,jr_santa_monica_mountains(2),1253,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Seacliff,,,jr_seacliff,1261,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - (Closed for renovations 2021) Sequoia & Kings Canyon—Lodgepole Visitor Center,,,jr_sequoia_kings_canyon(4),1275,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - Sequoia & Kings Canyon—Cedar Grove Visitor Center,,,jr_sequoia_kings_canyon(5),1276,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - Sequoia & Kings Canyon—Foothills Visitor Center,,,jr_sequoia_kings_canyon,1272,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - Sequoia & Kings Canyon—Giant Forest Museum,,,jr_sequoia_kings_canyon(2),1273,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - Sequoia & Kings Canyon—Kings Canyon Visitor Center,,,jr_sequoia_kings_canyon(3),1274,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Sequoia & Kings Canyon - Sequoia & Kings Canyon—Mineral King Ranger Station,,,jr_sequoia_kings_canyon(6),1277,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Shasta State Historic Park,,,jr_shasta_state_historic_park,1282,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Spring Mountain Ranch State Park,,,jr_spring_mountain_ranch_state_park,1326,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,"Stanislaus National Forest, Summit",,,jr_stanislaus_national_forest_summit,1336,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Stovepipe Wells,,,jr_stovepipe_wells,1350,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Torrey Pines Reserve Lodge and,,,jr_torrey_pines_reserve_lodge_and,1396,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,US Army Corps of Engineers Bay Model,,,jr_us_army_corps_of_engineers_bay_model,1421,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,US Land Management Bureau Arcata Field Office(redwood adventure quest),,,jr_us_land_management_bureau_arcata_field_office,1423,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Valley of Fire,,,jr_valley_of_fire,1431,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Whiskeytown National Recreation Area - Whiskeytown National Recreation Area—Oak Bottom Campground,,,jr_whiskeytown_national_recreation_area(3),1472,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,William B. Ide Adobe State Park,,,jr_william_b_ide_adobe_state_park,1484,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yosemite - Yosemite—Big Oak Flat Information Station,,,jr_yosemite(3),1523,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yosemite - Yosemite—Nature Center at Happy Isles,,,jr_yosemite(2),1522,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yosemite - Yosemite—Tuolumne Meadows Visitor Center,,,jr_yosemite(5),1525,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yosemite - Yosemite—Wawona Visitor Center,,,jr_yosemite(4),1524,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yosemite - Yosemite—Yosemite Valley Visitor Center,,,jr_yosemite,1521,no-confident-match
Spreadsheet 2 not spreadsheet 1,California,Yuma Territorial Prison Park,,,jr_yuma_territorial_prison_park,1528,no-confident-match
Spreadsheet 2 not spreadsheet 1,Colorado,Bear Lake,,,jr_bear_lake,109,no-confident-match
Spreadsheet 2 not spreadsheet 1,Colorado,Bents old fort NHS,,,jr_bents_old_fort_nhs,120,no-confident-match
